game_pk,official_date,game_date_utc,season,game_type,double_header,game_number,series_game_number,day_night,scheduled_innings,status,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_win,total_runs,run_diff,home_sp_id,home_sp_name,away_sp_id,away_sp_name,venue_id,venue_name,reported_condition,reported_temp_f,reported_wind,innings_played,home_batted_ninth
634499,2021-04-09,2021-04-09T19:10:00Z,2021,R,N,1,1,day,9,Final,139,Tampa Bay Rays,147,New York Yankees,10,5,1,15,5,448179,Rich Hill,446372,Corey Kluber,12,Tropicana Field,Dome,72,"0 mph, None",9,0
634505,2021-04-09,2021-04-09T23:10:00Z,2021,R,N,1,1,night,9,Final,114,Cleveland Indians,116,Detroit Tigers,4,1,1,5,3,668676,Zach Plesac,527054,Julio Teheran,5,Progressive Field,Partly Cloudy,75,"6 mph, Out To CF",9,0
634512,2021-04-09,2021-04-09T23:07:00Z,2021,R,N,1,2,night,9,Final,141,Toronto Blue Jays,108,Los Angeles Angels,1,7,0,8,-6,475479,David Phelps,571760,Andrew Heaney,2536,TD Ballpark,Clear,80,"9 mph, R To L",9,1
634533,2021-04-09,2021-04-09T20:10:00Z,2021,R,N,1,1,day,9,Final,119,Los Angeles Dodgers,120,Washington Nationals,1,0,1,1,1,621111,Walker Buehler,605452,Joe Ross,22,Dodger Stadium,Sunny,73,"4 mph, Out To LF",9,0
634534,2021-04-09,2021-04-09T23:20:00Z,2021,R,N,1,1,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,8,1,1,9,7,450203,Charlie Morton,554430,Zack Wheeler,4705,Truist Park,Partly Cloudy,71,"11 mph, L To R",9,0
634537,2021-04-09,2021-04-10T00:10:00Z,2021,R,N,1,2,night,9,Final,117,Houston Astros,133,Oakland Athletics,2,6,0,8,-4,621121,Lance McCullers Jr.,640455,Sean Manaea,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,1
634540,2021-04-09,2021-04-10T01:40:00Z,2021,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,113,Cincinnati Reds,5,6,0,11,-1,642203,Taylor Widener,641816,Tyler Mahle,15,Chase Field,Clear,91,"12 mph, Varies",10,1
632169,2021-04-10,2021-04-10T20:05:00Z,2021,R,N,1,2,day,9,Final,137,San Francisco Giants,115,Colorado Rockies,4,3,1,7,1,657277,Logan Webb,592346,Chi Chi González,2395,Oracle Park,Sunny,60,"7 mph, Out To CF",9,0
632191,2021-04-10,2021-04-11T01:10:00Z,2021,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,120,Washington Nationals,9,5,1,14,4,628711,Julio Urías,571578,Patrick Corbin,22,Dodger Stadium,Clear,70,"7 mph, Out To CF",9,0
632193,2021-04-10,2021-04-10T23:05:00Z,2021,R,N,1,2,night,9,Final,140,Texas Rangers,135,San Diego Padres,4,7,0,11,-3,543475,Jordan Lyles,663978,Chris Paddack,5325,Globe Life Field,Clear,74,"14 mph, Varies",9,1
632195,2021-04-10,2021-04-10T22:35:00Z,2021,R,N,1,2,night,9,Final,134,Pittsburgh Pirates,112,Chicago Cubs,8,2,1,10,6,656605,Mitch Keller,605200,Zach Davies,31,PNC Park,Partly Cloudy,75,"15 mph, L To R",9,0
632201,2021-04-10,2021-04-10T17:10:00Z,2021,R,N,1,2,day,9,Final,121,New York Mets,146,Miami Marlins,0,3,0,3,-3,594798,Jacob deGrom,669432,Trevor Rogers,3289,Citi Field,Cloudy,59,"5 mph, Out To LF",9,1
632202,2021-04-10,2021-04-10T20:05:00Z,2021,R,N,1,3,day,9,Final,117,Houston Astros,133,Oakland Athletics,3,7,0,10,-4,664353,José Urquidy,593423,Frankie Montas,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,1
632205,2021-04-10,2021-04-10T18:10:00Z,2021,R,N,1,2,day,9,Final,142,Minnesota Twins,136,Seattle Mariners,3,4,0,7,-1,501381,Michael Pineda,579328,Yusei Kikuchi,3312,Target Field,Overcast,47,"11 mph, L To R",10,1
632217,2021-04-10,2021-04-10T17:10:00Z,2021,R,N,1,2,day,9,Final,139,Tampa Bay Rays,147,New York Yankees,4,0,1,4,4,502042,Chris Archer,593334,Domingo Germán,12,Tropicana Field,Dome,72,"0 mph, None",9,0
632218,2021-04-10,2021-04-10T22:10:00Z,2021,R,N,1,2,night,9,Final,114,Cleveland Indians,116,Detroit Tigers,11,3,1,14,8,650644,Aaron Civale,669373,Tarik Skubal,5,Progressive Field,Overcast,79,"18 mph, L To R",9,0
632222,2021-04-10,2021-04-10T18:15:00Z,2021,R,N,1,2,day,9,Final,138,St. Louis Cardinals,158,Milwaukee Brewers,5,9,0,14,-4,593372,Carlos Martinez,605288,Adrian Houser,2889,Busch Stadium,Partly Cloudy,55,"14 mph, Out To CF",9,1
632227,2021-04-10,2021-04-10T23:07:00Z,2021,R,N,1,3,night,9,Final,141,Toronto Blue Jays,108,Los Angeles Angels,15,1,1,16,14,571927,Steven Matz,500779,Jose Quintana,2536,TD Ballpark,Cloudy,70,"10 mph, Varies",9,0
634484,2021-04-10,2021-04-11T00:10:00Z,2021,R,N,1,2,night,9,Final,109,Arizona Diamondbacks,113,Cincinnati Reds,8,3,1,11,5,642092,Riley Smith,656546,Jeff Hoffman,15,Chase Field,Roof Closed,71,"0 mph, None",9,0
634491,2021-04-10,2021-04-10T23:05:00Z,2021,R,N,1,2,night,9,Final,110,Baltimore Orioles,111,Boston Red Sox,4,6,0,10,-2,669145,Bruce Zimmermann,572070,Garrett Richards,2,Oriole Park at Camden Yards,Overcast,64,"3 mph, In From RF",10,1
634524,2021-04-10,2021-04-10T23:20:00Z,2021,R,N,1,2,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,5,4,1,9,1,666120,Ian Anderson,621107,Zach Eflin,4705,Truist Park,Partly Cloudy,69,"12 mph, R To L",9,0
632170,2021-04-11,2021-04-11T18:10:00Z,2021,R,N,1,2,day,9,Final,145,Chicago White Sox,118,Kansas City Royals,3,4,0,7,-1,656302,Dylan Cease,501985,Mike Minor,4,Guaranteed Rate Field,Sunny,53,"6 mph, L To R",10,1
632188,2021-04-11,2021-04-11T20:05:00Z,2021,R,N,1,3,day,9,Final,137,San Francisco Giants,115,Colorado Rockies,4,0,1,4,4,543101,Anthony DeSclafani,608566,Germán Márquez,2395,Oracle Park,Partly Cloudy,63,"12 mph, Out To CF",9,0
632192,2021-04-11,2021-04-11T17:10:00Z,2021,R,N,1,3,day,9,Final,121,New York Mets,146,Miami Marlins,6,5,1,11,1,592836,Taijuan Walker,622694,Elieser Hernández,3289,Citi Field,Drizzle,56,"10 mph, In From RF",9,1
632196,2021-04-11,2021-04-11T18:15:00Z,2021,R,N,1,3,day,9,Final,138,St. Louis Cardinals,158,Milwaukee Brewers,3,9,0,12,-6,594965,Daniel Ponce de Leon,474463,Brett Anderson,2889,Busch Stadium,Sunny,63,"19 mph, Out To RF",9,1
632200,2021-04-11,2021-04-11T17:05:00Z,2021,R,N,1,3,day,9,Final,110,Baltimore Orioles,111,Boston Red Sox,9,14,0,23,-5,605347,Jorge López,601713,Nick Pivetta,2,Oriole Park at Camden Yards,Cloudy,73,"6 mph, Varies",9,1
632207,2021-04-11,2021-04-11T23:08:00Z,2021,R,N,1,3,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,6,7,0,13,-1,592767,Drew Smyly,519043,Matt Moore,4705,Truist Park,Clear,73,"10 mph, R To L",9,1
632209,2021-04-11,2021-04-11T20:10:00Z,2021,R,N,1,3,day,9,Final,109,Arizona Diamondbacks,113,Cincinnati Reds,7,0,1,7,7,596133,Luke Weaver,592254,José De León,15,Chase Field,Roof Closed,71,"0 mph, None",9,0
632214,2021-04-11,2021-04-11T20:10:00Z,2021,R,N,1,3,day,9,Final,119,Los Angeles Dodgers,120,Washington Nationals,3,0,1,3,3,477132,Clayton Kershaw,453286,Max Scherzer,22,Dodger Stadium,Partly Cloudy,69,"5 mph, Out To CF",9,0
632215,2021-04-11,2021-04-11T18:10:00Z,2021,R,N,1,3,day,9,Final,142,Minnesota Twins,136,Seattle Mariners,6,8,0,14,-2,533167,Matt Shoemaker,623167,Chris Flexen,3312,Target Field,Overcast,48,"15 mph, L To R",9,1
632225,2021-04-11,2021-04-11T17:05:00Z,2021,R,N,1,3,day,9,Final,134,Pittsburgh Pirates,112,Chicago Cubs,7,1,1,8,6,664141,JT Brubaker,592866,Trevor Williams,31,PNC Park,Overcast,66,"11 mph, Out To LF",9,0
632228,2021-04-11,2021-04-11T17:10:00Z,2021,R,N,1,3,day,9,Final,114,Cleveland Indians,116,Detroit Tigers,5,2,1,7,3,663531,Logan Allen,570632,José Ureña,5,Progressive Field,Partly Cloudy,64,"14 mph, Out To CF",9,0
632232,2021-04-11,2021-04-11T17:10:00Z,2021,R,N,1,3,day,9,Final,139,Tampa Bay Rays,147,New York Yankees,4,8,0,12,-4,641703,Brent Honeywell,656756,Jordan Montgomery,12,Tropicana Field,Dome,72,"0 mph, None",10,1
632233,2021-04-11,2021-04-11T18:35:00Z,2021,R,N,1,3,day,9,Final,140,Texas Rangers,135,San Diego Padres,0,2,0,2,-2,592314,Mike Foltynewicz,670970,Adrian Morejon,5325,Globe Life Field,Roof Closed,72,"0 mph, None",9,1
632197,2021-04-12,2021-04-13T00:10:00Z,2021,R,N,1,1,night,9,Final,118,Kansas City Royals,108,Los Angeles Angels,3,10,0,13,-7,663903,Brady Singer,502171,Alex Cobb,7,Kauffman Stadium,Clear,58,"8 mph, L To R",9,1
632198,2021-04-12,2021-04-12T22:35:00Z,2021,R,N,1,1,night,9,Final,134,Pittsburgh Pirates,135,San Diego Padres,2,6,0,8,-4,502239,Trevor Cahill,506433,Yu Darvish,31,PNC Park,Cloudy,54,"7 mph, In From CF",9,1
632203,2021-04-12,2021-04-12T23:07:00Z,2021,R,N,1,1,night,9,Final,141,Toronto Blue Jays,147,New York Yankees,1,3,0,4,-2,592662,Robbie Ray,543037,Gerrit Cole,2536,TD Ballpark,Clear,77,"6 mph, Out To RF",9,1
632204,2021-04-12,2021-04-12T23:10:00Z,2021,R,N,1,1,night,9,Final,139,Tampa Bay Rays,140,Texas Rangers,1,0,1,1,1,607192,Tyler Glasnow,641540,Dane Dunning,12,Tropicana Field,Dome,72,"0 mph, None",9,0
632216,2021-04-12,2021-04-13T00:10:00Z,2021,R,N,1,1,night,9,Final,145,Chicago White Sox,114,Cleveland Indians,4,3,1,7,1,572971,Dallas Keuchel,663474,Triston McKenzie,4,Guaranteed Rate Field,Clear,60,"16 mph, Out To LF",9,1
632219,2021-04-12,2021-04-12T23:20:00Z,2021,R,N,1,1,night,9,Final,144,Atlanta Braves,146,Miami Marlins,3,5,0,8,-2,660623,Huascar Ynoa,645261,Sandy Alcantara,4705,Truist Park,Partly Cloudy,79,"13 mph, R To L",10,1
632220,2021-04-12,2021-04-13T00:10:00Z,2021,R,N,1,1,night,9,Final,117,Houston Astros,116,Detroit Tigers,2,6,0,8,-4,425844,Zack Greinke,663554,Casey Mize,2392,Minute Maid Park,Partly Cloudy,77,"15 mph, Out To LF",9,1
632221,2021-04-12,2021-04-12T23:40:00Z,2021,R,N,1,1,night,9,Final,158,Milwaukee Brewers,112,Chicago Cubs,6,3,1,9,3,642547,Freddy Peralta,640470,Adbert Alzolay,32,American Family Field,Roof Closed,72,"0 mph, None",9,0
632230,2021-04-12,2021-04-12T23:45:00Z,2021,R,N,1,1,night,9,Final,138,St. Louis Cardinals,120,Washington Nationals,2,5,0,7,-3,607231,John Gant,607200,Erick Fedde,2889,Busch Stadium,Partly Cloudy,64,"10 mph, L To R",9,1
632231,2021-04-12,2021-04-13T01:40:00Z,2021,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,133,Oakland Athletics,5,9,0,14,-4,518516,Madison Bumgarner,605135,Chris Bassitt,15,Chase Field,Clear,88,"11 mph, Varies",9,1
634648,2021-04-12,2021-04-13T01:45:00Z,2021,R,N,1,1,night,9,Final,137,San Francisco Giants,113,Cincinnati Reds,0,3,0,3,-3,592717,Aaron Sanchez,489119,Wade Miley,2395,Oracle Park,Partly Cloudy,57,"14 mph, Out To CF",9,1
632189,2021-04-13,2021-04-13T20:10:00Z,2021,R,Y,1,1,night,7,Final,121,New York Mets,143,Philadelphia Phillies,4,3,1,7,1,592836,Taijuan Walker,502624,Chase Anderson,3289,Citi Field,Clear,61,"10 mph, In From LF",8,1
632190,2021-04-13,2021-04-13T18:10:00Z,2021,R,N,1,1,day,9,Final,142,Minnesota Twins,111,Boston Red Sox,2,4,0,6,-2,457918,J.A. Happ,527048,Martín Pérez,3312,Target Field,Snow,33,"8 mph, Out To LF",9,1
632194,2021-04-13,2021-04-13T23:40:00Z,2021,R,N,1,2,night,9,Final,158,Milwaukee Brewers,112,Chicago Cubs,2,3,0,5,-1,605540,Brandon Woodruff,621219,Alec Mills,32,American Family Field,Roof Closed,65,"0 mph, None",9,1
632199,2021-04-13,2021-04-14T00:10:00Z,2021,R,N,1,2,night,9,Final,145,Chicago White Sox,114,Cleveland Indians,0,2,0,2,-2,608337,Lucas Giolito,669456,Shane Bieber,4,Guaranteed Rate Field,Partly Cloudy,54,"5 mph, Varies",10,1
632206,2021-04-13,2021-04-13T19:40:00Z,2021,R,N,1,2,day,9,Final,109,Arizona Diamondbacks,133,Oakland Athletics,5,7,0,12,-2,668678,Zac Gallen,666200,Jesús Luzardo,15,Chase Field,Roof Closed,72,"0 mph, None",9,1
632210,2021-04-13,2021-04-14T00:10:00Z,2021,R,N,1,2,night,9,Final,118,Kansas City Royals,108,Los Angeles Angels,3,2,1,5,1,518633,Danny Duffy,605164,Dylan Bundy,7,Kauffman Stadium,Cloudy,58,"8 mph, L To R",9,0
632211,2021-04-13,2021-04-13T23:20:00Z,2021,R,N,1,2,night,9,Final,144,Atlanta Braves,146,Miami Marlins,8,14,0,22,-6,608331,Max Fried,641154,Pablo López,4705,Truist Park,Partly Cloudy,82,"8 mph, R To L",9,1
632212,2021-04-13,2021-04-14T02:10:00Z,2021,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,115,Colorado Rockies,7,0,1,7,7,545333,Trevor Bauer,622608,Antonio Senzatela,22,Dodger Stadium,Cloudy,59,"7 mph, Out To LF",9,0
632213,2021-04-13,2021-04-13T20:05:00Z,2021,R,Y,1,1,night,7,Final,110,Baltimore Orioles,136,Seattle Mariners,3,4,0,7,-1,607644,John Means,656954,Justus Sheffield,2,Oriole Park at Camden Yards,Cloudy,61,"5 mph, Out To CF",8,1
632224,2021-04-13,2021-04-13T20:10:00Z,2021,R,Y,2,2,night,7,Final,110,Baltimore Orioles,136,Seattle Mariners,7,6,1,13,1,665152,Dean Kremer,676606,Nick Margevicius,2,Oriole Park at Camden Yards,Clear,61,"3 mph, Out To LF",7,1
632226,2021-04-13,2021-04-13T20:15:00Z,2021,R,Y,2,2,night,7,Final,121,New York Mets,143,Philadelphia Phillies,4,0,1,4,4,573186,Marcus Stroman,605400,Aaron Nola,3289,Citi Field,Clear,59,"4 mph, Out To CF",7,0
632229,2021-04-13,2021-04-14T00:10:00Z,2021,R,N,1,2,night,9,Final,117,Houston Astros,116,Detroit Tigers,2,8,0,10,-6,543606,Jake Odorizzi,571510,Matthew Boyd,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,1
634489,2021-04-13,2021-04-13T23:10:00Z,2021,R,N,1,2,night,9,Final,139,Tampa Bay Rays,140,Texas Rangers,3,8,0,11,-5,642232,Ryan Yarbrough,502043,Kyle Gibson,12,Tropicana Field,Dome,72,"0 mph, None",9,1
634502,2021-04-13,2021-04-13T23:45:00Z,2021,R,N,1,2,night,9,Final,138,St. Louis Cardinals,120,Washington Nationals,14,3,1,17,11,656427,Jack Flaherty,544931,Stephen Strasburg,2889,Busch Stadium,Clear,63,"7 mph, In From LF",9,0
634510,2021-04-13,2021-04-14T01:45:00Z,2021,R,N,1,2,night,9,Final,137,San Francisco Giants,113,Cincinnati Reds,7,6,1,13,1,592332,Kevin Gausman,622491,Luis Castillo,2395,Oracle Park,Clear,54,"19 mph, Out To CF",9,0
634535,2021-04-13,2021-04-13T22:35:00Z,2021,R,N,1,2,night,9,Final,134,Pittsburgh Pirates,135,San Diego Padres,8,4,1,12,4,641771,Chad Kuhl,605483,Blake Snell,31,PNC Park,Partly Cloudy,68,"6 mph, Out To LF",9,0
634569,2021-04-13,2021-04-13T23:07:00Z,2021,R,N,1,2,night,9,Final,141,Toronto Blue Jays,147,New York Yankees,7,3,1,10,4,547943,Hyun Jin Ryu,592791,Jameson Taillon,2536,TD Ballpark,Cloudy,79,"7 mph, Out To LF",9,0
632223,2021-04-14,2021-04-14T18:15:00Z,2021,R,Y,2,3,day,7,Final,142,Minnesota Twins,111,Boston Red Sox,1,7,0,8,-6,621244,José Berríos,593958,Eduardo Rodriguez,3312,Target Field,Cloudy,47,"24 mph, Out To RF",7,1
634495,2021-04-14,2021-04-14T18:10:00Z,2021,R,N,1,3,day,9,Final,118,Kansas City Royals,108,Los Angeles Angels,6,1,1,7,5,641745,Brad Keller,656288,Griffin Canning,7,Kauffman Stadium,Sunny,54,"9 mph, L To R",9,0
634496,2021-04-14,2021-04-14T23:10:00Z,2021,R,N,1,3,night,9,Final,139,Tampa Bay Rays,140,Texas Rangers,1,5,0,6,-4,676596,Josh Fleming,685503,Kohei Arihara,12,Tropicana Field,Dome,72,"0 mph, None",9,1
634513,2021-04-14,2021-04-14T17:07:00Z,2021,R,N,1,3,day,9,Final,141,Toronto Blue Jays,147,New York Yankees,5,4,1,9,1,643615,T.J. Zeuch,446372,Corey Kluber,2536,TD Ballpark,Sunny,81,"9 mph, L To R",9,1
634516,2021-04-14,2021-04-15T00:10:00Z,2021,R,N,1,3,night,9,Final,145,Chicago White Sox,114,Cleveland Indians,8,0,1,8,8,607074,Carlos Rodón,668676,Zach Plesac,4,Guaranteed Rate Field,Cloudy,45,"9 mph, Out To RF",9,0
634521,2021-04-14,2021-04-14T23:10:00Z,2021,R,N,1,3,night,9,Final,117,Houston Astros,116,Detroit Tigers,4,6,0,10,-2,621121,Lance McCullers Jr.,605242,Michael Fulmer,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,1
634523,2021-04-14,2021-04-14T22:35:00Z,2021,R,N,1,3,night,9,Final,134,Pittsburgh Pirates,135,San Diego Padres,5,1,1,6,4,542881,Tyler Anderson,605397,Joe Musgrove,31,PNC Park,Cloudy,63,"8 mph, In From CF",9,0
634528,2021-04-14,2021-04-14T23:10:00Z,2021,R,N,1,3,night,9,Final,121,New York Mets,143,Philadelphia Phillies,5,1,1,6,4,656849,David Peterson,554430,Zack Wheeler,3289,Citi Field,Cloudy,62,"7 mph, Out To CF",9,0
634541,2021-04-14,2021-04-14T17:15:00Z,2021,R,N,1,3,day,9,Final,138,St. Louis Cardinals,120,Washington Nationals,0,6,0,6,-6,425794,Adam Wainwright,605452,Joe Ross,2889,Busch Stadium,Sunny,59,"6 mph, Out To RF",9,1
634553,2021-04-14,2021-04-14T17:40:00Z,2021,R,N,1,3,day,9,Final,158,Milwaukee Brewers,112,Chicago Cubs,7,0,1,7,7,669203,Corbin Burnes,453562,Jake Arrieta,32,American Family Field,Roof Closed,63,"0 mph, None",9,0
634574,2021-04-14,2021-04-14T18:10:00Z,2021,R,Y,1,2,day,7,Final,142,Minnesota Twins,111,Boston Red Sox,2,3,0,5,-1,628317,Kenta Maeda,543135,Nathan Eovaldi,3312,Target Field,Overcast,38,"9 mph, Out To RF",7,1
634581,2021-04-14,2021-04-14T23:20:00Z,2021,R,N,1,3,night,9,Final,144,Atlanta Braves,146,Miami Marlins,5,6,0,11,-1,450203,Charlie Morton,663734,Nick Neidert,4705,Truist Park,Overcast,65,"9 mph, R To L",10,1
634582,2021-04-14,2021-04-14T19:45:00Z,2021,R,N,1,3,day,9,Final,137,San Francisco Giants,113,Cincinnati Reds,3,0,1,3,3,456501,Johnny Cueto,641816,Tyler Mahle,2395,Oracle Park,Partly Cloudy,61,"10 mph, Out To CF",9,0
634614,2021-04-14,2021-04-15T02:10:00Z,2021,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,115,Colorado Rockies,4,2,1,6,2,669160,Dustin May,592351,Jon Gray,22,Dodger Stadium,Partly Cloudy,57,"4 mph, Out To RF",9,0
634472,2021-04-15,2021-04-15T16:40:00Z,2021,R,Y,2,4,day,7,Final,110,Baltimore Orioles,136,Seattle Mariners,1,2,0,3,-1,669145,Bruce Zimmermann,643290,Justin Dunn,2,Oriole Park at Camden Yards,Partly Cloudy,64,"16 mph, Varies",7,1
634475,2021-04-15,2021-04-16T00:10:00Z,2021,R,N,1,1,night,9,Final,118,Kansas City Royals,141,Toronto Blue Jays,7,5,1,12,2,596001,Jakob Junis,641743,Anthony Kay,7,Kauffman Stadium,Partly Cloudy,58,"6 mph, In From RF",9,0
634481,2021-04-15,2021-04-15T23:05:00Z,2021,R,N,1,1,night,9,Final,120,Washington Nationals,109,Arizona Diamondbacks,6,11,0,17,-5,571578,Patrick Corbin,518876,Merrill Kelly,3309,Nationals Park,Partly Cloudy,56,"15 mph, L To R",9,1
634501,2021-04-15,2021-04-15T18:10:00Z,2021,R,N,1,4,day,9,Final,145,Chicago White Sox,114,Cleveland Indians,2,4,0,6,-2,458681,Lance Lynn,650644,Aaron Civale,4,Guaranteed Rate Field,Partly Cloudy,49,"6 mph, Out To RF",9,1
634522,2021-04-15,2021-04-15T23:10:00Z,2021,R,N,1,4,night,9,Final,139,Tampa Bay Rays,140,Texas Rangers,4,6,0,10,-2,448179,Rich Hill,543475,Jordan Lyles,12,Tropicana Field,Dome,72,"0 mph, None",10,1
634547,2021-04-15,2021-04-16T02:10:00Z,2021,R,N,1,3,night,9,Final,119,Los Angeles Dodgers,115,Colorado Rockies,7,5,1,12,2,628711,Julio Urías,596295,Austin Gomber,22,Dodger Stadium,Partly Cloudy,58,"6 mph, L To R",9,0
634554,2021-04-15,2021-04-15T17:10:00Z,2021,R,N,1,4,day,9,Final,142,Minnesota Twins,111,Boston Red Sox,4,3,1,7,1,501381,Michael Pineda,572070,Garrett Richards,3312,Target Field,Overcast,43,"9 mph, L To R",9,1
634571,2021-04-15,2021-04-15T16:35:00Z,2021,R,Y,1,3,day,7,Final,110,Baltimore Orioles,136,Seattle Mariners,2,4,0,6,-2,518774,Matt Harvey,594835,Marco Gonzales,2,Oriole Park at Camden Yards,Cloudy,63,"9 mph, In From RF",7,1
634579,2021-04-15,2021-04-15T16:20:00Z,2021,R,N,1,4,day,9,Final,144,Atlanta Braves,146,Miami Marlins,7,6,1,13,1,666120,Ian Anderson,669432,Trevor Rogers,4705,Truist Park,Partly Cloudy,62,"10 mph, R To L",9,1
634621,2021-04-15,2021-04-15T16:35:00Z,2021,R,N,1,4,day,9,Final,134,Pittsburgh Pirates,135,San Diego Padres,3,8,0,11,-5,656605,Mitch Keller,663978,Chris Paddack,31,PNC Park,Cloudy,44,"11 mph, Out To CF",9,1
634632,2021-04-15,2021-04-16T01:40:00Z,2021,R,N,1,1,night,9,Final,133,Oakland Athletics,116,Detroit Tigers,8,4,1,12,4,640455,Sean Manaea,669373,Tarik Skubal,10,Oakland Coliseum,Clear,59,"14 mph, Out To RF",9,0
634463,2021-04-16,2021-04-17T00:05:00Z,2021,R,N,1,1,night,9,Final,140,Texas Rangers,110,Baltimore Orioles,2,5,0,7,-3,592314,Mike Foltynewicz,605347,Jorge López,5325,Globe Life Field,Roof Closed,72,"0 mph, None",9,1
634464,2021-04-16,2021-04-16T23:05:00Z,2021,R,N,1,1,night,9,Final,147,New York Yankees,139,Tampa Bay Rays,2,8,0,10,-6,656793,Nick Nelson,608379,Michael Wacha,3313,Yankee Stadium,Drizzle,45,"10 mph, In From LF",9,1
634469,2021-04-16,2021-04-16T23:05:00Z,2021,R,N,1,2,night,9,Final,120,Washington Nationals,109,Arizona Diamondbacks,1,0,1,1,1,453286,Max Scherzer,642203,Taylor Widener,3309,Nationals Park,Partly Cloudy,55,"12 mph, Out To RF",9,1
634474,2021-04-16,2021-04-16T23:05:00Z,2021,R,N,1,1,night,9,Final,143,Philadelphia Phillies,138,St. Louis Cardinals,9,2,1,11,7,621107,Zach Eflin,593372,Carlos Martinez,2681,Citizens Bank Park,Cloudy,54,"13 mph, In From LF",9,0
634482,2021-04-16,2021-04-16T23:10:00Z,2021,R,N,1,1,night,9,Final,113,Cincinnati Reds,114,Cleveland Indians,10,3,1,13,7,656546,Jeff Hoffman,663531,Logan Allen,2602,Great American Ball Park,Partly Cloudy,61,"7 mph, Varies",9,0
634483,2021-04-16,2021-04-17T00:10:00Z,2021,R,N,1,1,night,9,Final,158,Milwaukee Brewers,134,Pittsburgh Pirates,1,6,0,7,-5,605288,Adrian Houser,664141,JT Brubaker,32,American Family Field,Roof Closed,63,"0 mph, None",9,1
634517,2021-04-16,2021-04-17T02:10:00Z,2021,R,N,1,1,night,9,Final,136,Seattle Mariners,117,Houston Astros,6,5,1,11,1,579328,Yusei Kikuchi,664353,José Urquidy,680,T-Mobile Park,Clear,69,"4 mph, In From CF",9,1
634519,2021-04-16,2021-04-16T23:10:00Z,2021,R,N,1,1,night,9,Final,146,Miami Marlins,137,San Francisco Giants,4,1,1,5,3,641447,Daniel Castano,543101,Anthony DeSclafani,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,0
634525,2021-04-16,2021-04-17T01:40:00Z,2021,R,N,1,2,night,9,Final,133,Oakland Athletics,116,Detroit Tigers,3,0,1,3,3,593423,Frankie Montas,570632,José Ureña,10,Oakland Coliseum,Clear,59,"16 mph, Out To RF",9,0
634526,2021-04-16,2021-04-17T01:38:00Z,2021,R,N,1,1,night,9,Final,108,Los Angeles Angels,142,Minnesota Twins,10,3,1,13,7,571760,Andrew Heaney,626929,Lewis Thorpe,1,Angel Stadium,Clear,64,"11 mph, Out To CF",9,0
634531,2021-04-16,2021-04-17T02:10:00Z,2021,R,N,1,1,night,9,Final,135,San Diego Padres,119,Los Angeles Dodgers,6,11,0,17,-5,677960,Ryan Weathers,621111,Walker Buehler,2680,Petco Park,Clear,63,"7 mph, R To L",12,1
634548,2021-04-16,2021-04-16T18:20:00Z,2021,R,N,1,1,day,9,Final,112,Chicago Cubs,144,Atlanta Braves,2,5,0,7,-3,605200,Zach Davies,657140,Kyle Wright,17,Wrigley Field,Partly Cloudy,47,"3 mph, R To L",9,1
634447,2021-04-17,2021-04-18T01:10:00Z,2021,R,N,1,2,night,9,Final,136,Seattle Mariners,117,Houston Astros,0,1,0,1,-1,623167,Chris Flexen,425844,Zack Greinke,680,T-Mobile Park,Clear,70,"2 mph, Out To RF",9,1
634449,2021-04-17,2021-04-18T00:40:00Z,2021,R,N,1,2,night,9,Final,135,San Diego Padres,119,Los Angeles Dodgers,0,2,0,2,-2,506433,Yu Darvish,477132,Clayton Kershaw,2680,Petco Park,Clear,65,"9 mph, L To R",9,1
634450,2021-04-17,2021-04-17T22:10:00Z,2021,R,N,1,2,night,9,Final,146,Miami Marlins,137,San Francisco Giants,7,6,1,13,1,645261,Sandy Alcantara,592717,Aaron Sanchez,4169,loanDepot park,Roof Closed,75,"0 mph, None",10,1
634460,2021-04-17,2021-04-17T20:10:00Z,2021,R,N,1,2,day,9,Final,113,Cincinnati Reds,114,Cleveland Indians,3,2,1,5,1,543243,Sonny Gray,663474,Triston McKenzie,2602,Great American Ball Park,Overcast,56,"7 mph, Out To CF",10,1
634462,2021-04-17,2021-04-17T18:20:00Z,2021,R,N,1,2,day,9,Final,112,Chicago Cubs,144,Atlanta Braves,13,4,1,17,9,592866,Trevor Williams,660623,Huascar Ynoa,17,Wrigley Field,Sunny,48,"5 mph, In From LF",9,0
